Sigla da UF,Rede,TX_Apro,Indicador de Rendimento (P),SAEB_M,SAEB_P,Nota Média Padronizada (N),"IDEB
2021
(N x P)"
,,,,,,,
,,,,,,,
SG_UF,REDE,VL_APROVACAO_2021_SI_4,VL_INDICADOR_REND_2021,VL_NOTA_MATEMATICA_2021,VL_NOTA_PORTUGUES_2021,VL_NOTA_MEDIA_2021,VL_OBSERVADO_2021
BA,Municipal,-,-,-,-,-,-
BA,Municipal,90.6,0.90,226.45,211.83,3.97,3.6
BA,Estadual,-,-,-,-,-,-
BA,Municipal,75.6,0.77,ND,ND,-,-
BA,Municipal,95.2,0.96,212.04,235.03,4.12,3.9
BA,Municipal,45.3,0.43,ND,ND,-,-
BA,Municipal,88.2,0.88,228.70,235.80,4.41,3.9
BA,Estadual,-,-,-,-,-,-
BA,Estadual,-,-,-,-,-,-
BA,Municipal,85.7,0.86,279.91,267.97,5.80,5.0
BA,Municipal,98.1,0.98,272.60,264.74,5.62,5.5
BA,Estadual,-,-,-,-,-,-
BA,Estadual,-,-,-,-,-,-
BA,Municipal,77.3,0.77,230.84,219.90,4.18,3.2
BA,Municipal,84.6,0.84,256.25,243.81,5.00,4.2
BA,Municipal,-,-,-,-,-,-
BA,Estadual,-,-,-,-,-,-
BA,Municipal,84.3,0.84,269.11,273.97,5.72,4.8
BA,Municipal,80.1,0.79,ND,ND,-,-
BA,Municipal,-,-,-,-,-,-
BA,Estadual,-,-,-,-,-,-
BA,Estadual,85.3,0.85,284.82,286.75,6.19,5.3
BA,Municipal,73.0,0.72,ND,ND,-,-
BA,Municipal,84.2,0.84,ND,ND,-,-
BA,Municipal,-,-,-,-,-,-
BA,Municipal,94.6,0.94,270.61,263.10,5.56,5.2
BA,Municipal,67.9,0.63,245.52,234.04,4.66,2.9
BA,Estadual,-,-,-,-,-,-
BA,Municipal,-,-,-,-,-,-
BA,Municipal,90.2,0.89,222.61,229.79,4.21,3.8
BA,Municipal,-,-,-,-,-,-
BA,Municipal,80.9,0.82,237.92,239.96,4.63,3.8
BA,Municipal,65.6,0.66,233.39,247.43,4.68,3.1
BA,Municipal,88.8,0.89,264.98,267.77,5.55,4.9
BA,Estadual,-,-,-,-,-,-
BA,Municipal,-,-,-,-,-,-
BA,Municipal,-,-,-,-,-,-
BA,Estadual,-,-,-,-,-,-
BA,Municipal,94.4,0.95,231.50,238.29,4.50,4.3
BA,Municipal,85.3,0.86,ND,ND,-,-
BA,Estadual,-,-,-,-,-,-
BA,Municipal,81.0,0.81,238.27,247.68,4.77,3.9
BA,Municipal,91.1,0.90,240.62,228.78,4.49,4.1
BA,Estadual,87.3,0.87,287.65,297.18,6.41,5.6
BA,Municipal,88.5,0.87,248.32,241.46,4.83,4.2
BA,Municipal,-,-,-,-,-,-
BA,Municipal,82.6,0.82,ND,ND,-,-
BA,Municipal,95.8,0.96,214.50,219.24,3.90,3.7
BA,Municipal,100.0,1.00,ND,ND,-,-
BA,Municipal,100.0,1.00,222.15,220.24,4.04,4.0
BA,Municipal,99.8,1.00,ND,ND,-,-
BA,Municipal,94.0,0.94,ND,ND,-,-
BA,Municipal,90.3,0.90,211.12,218.70,3.83,3.5
BA,Municipal,90.1,0.91,247.25,264.25,5.19,4.7
BA,Municipal,98.2,0.98,245.69,246.59,4.87,4.8
BA,Municipal,70.6,0.71,235.44,240.87,4.61,3.3
BA,Municipal,95.9,0.95,237.92,245.65,4.73,4.5
BA,Municipal,99.7,1.00,ND,ND,-,-
BA,Estadual,98.5,0.98,ND,ND,-,-
BA,Estadual,98.5,0.99,ND,ND,-,-
BA,Estadual,70.6,0.72,ND,ND,-,-
BA,Estadual,98.9,0.99,ND,ND,-,-
BA,Municipal,100.0,1.00,245.28,250.23,4.93,4.9
BA,Estadual,-,-,-,-,-,-
BA,Estadual,-,-,-,-,-,-
BA,Estadual,100.0,1.00,268.29,273.66,5.70,5.7
BA,Estadual,94.5,0.94,ND,ND,-,-
BA,Estadual,91.6,0.92,ND,ND,-,-
BA,Estadual,96.4,0.97,ND,ND,-,-
BA,Estadual,82.2,0.82,ND,ND,-,-
BA,Estadual,95.9,0.96,ND,ND,-,-
BA,Estadual,96.4,0.97,ND,ND,-,-
BA,Estadual,71.5,0.73,ND,ND,-,-
BA,Municipal,96.2,0.97,ND,ND,-,-
BA,Estadual,-,-,-,-,-,-
BA,Estadual,90.0,0.90,ND,ND,-,-
BA,Estadual,-,-,-,-,-,-
BA,Estadual,100.0,1.00,ND,ND,-,-
BA,Estadual,86.6,0.88,ND,ND,-,-
BA,Estadual,84.2,0.84,ND,ND,-,-
BA,Estadual,95.0,0.96,235.40,242.34,4.63,4.4
BA,Estadual,83.3,0.84,ND,ND,-,-
BA,Estadual,100.0,1.00,271.20,267.21,5.64,5.6
BA,Estadual,-,-,-,-,-,-
BA,Estadual,88.9,0.89,ND,ND,-,-
BA,Estadual,-,-,-,-,-,-
BA,Estadual,95.2,0.95,ND,ND,-,-
BA,Estadual,97.9,0.98,ND,ND,-,-
BA,Federal,99.2,0.99,ND,ND,-,-
BA,Estadual,78.8,0.79,ND,ND,-,-
BA,Estadual,93.5,0.93,ND,ND,-,-
BA,Estadual,97.9,0.98,ND,ND,-,-
BA,Estadual,83.0,0.83,ND,ND,-,-
BA,Estadual,97.0,0.97,ND,ND,-,-
BA,Estadual,100.0,1.00,ND,ND,-,-
BA,Estadual,76.0,0.76,ND,ND,-,-
BA,Municipal,-,-,-,-,-,-
BA,Municipal,100.0,1.00,242.46,230.67,4.55,4.6
BA,Estadual,86.5,0.87,232.64,238.81,4.52,3.9
BA,Estadual,98.9,0.99,241.35,244.10,4.76,4.7
BA,Estadual,98.9,0.99,ND,ND,-,-
BA,Estadual,99.6,1.00,ND,ND,-,-
BA,Estadual,-,-,-,-,-,-
BA,Estadual,93.3,0.93,ND,ND,-,-
BA,Estadual,94.9,0.94,ND,ND,-,-
BA,Estadual,99.8,1.00,ND,ND,-,-
BA,Municipal,99.6,1.00,244.62,257.18,5.03,5.0
BA,Municipal,100.0,1.00,240.98,253.68,4.91,4.9
BA,Estadual,-,-,-,-,-,-
BA,Estadual,-,-,-,-,-,-
BA,Municipal,98.3,0.99,ND,ND,-,-
BA,Municipal,99.3,0.99,238.55,255.48,4.90,4.9
BA,Municipal,100.0,1.00,211.72,213.80,3.76,3.8
BA,Estadual,97.0,0.97,ND,ND,-,-
BA,Municipal,-,-,-,-,-,-
BA,Estadual,99.4,0.99,ND,ND,-,-
BA,Estadual,89.8,0.89,226.84,236.81,4.39,3.9
BA,Estadual,-,-,-,-,-,-
BA,Estadual,91.6,0.91,ND,ND,-,-
BA,Estadual,98.6,0.99,246.44,259.06,5.09,5.0
BA,Estadual,92.2,0.92,ND,ND,-,-
BA,Estadual,98.1,0.98,ND,ND,-,-
BA,Estadual,-,-,-,-,-,-
BA,Municipal,98.8,0.99,243.37,258.71,5.03,5.0
BA,Estadual,98.5,0.99,ND,ND,-,-
BA,Municipal,88.8,0.91,ND,ND,-,-
BA,Estadual,97.6,0.97,240.58,256.91,4.96,4.8
BA,Estadual,95.3,0.95,ND,ND,-,-
BA,Estadual,-,-,-,-,-,-
BA,Estadual,97.5,0.97,228.27,240.19,4.47,4.4
BA,Estadual,99.8,1.00,ND,ND,-,-
BA,Estadual,70.9,0.71,ND,ND,-,-
BA,Estadual,80.8,0.80,ND,ND,-,-
BA,Estadual,80.7,0.80,ND,ND,-,-
BA,Estadual,98.6,0.99,238.91,250.37,4.82,4.8
BA,Estadual,79.3,0.79,239.33,244.18,4.73,3.7
BA,Estadual,100.0,1.00,ND,ND,-,-
BA,Estadual,97.9,0.98,ND,ND,-,-
BA,Estadual,99.2,0.99,ND,ND,-,-
BA,Estadual,-,-,-,-,-,-
BA,Estadual,96.3,0.96,ND,ND,-,-
BA,Municipal,92.9,0.93,ND,ND,-,-
BA,Estadual,95.4,0.95,231.26,228.09,4.32,4.1
BA,Estadual,96.4,0.97,ND,ND,-,-
BA,Estadual,-,-,-,-,-,-
BA,Estadual,98.5,0.98,ND,ND,-,-
BA,Municipal,98.8,0.99,233.68,230.04,4.40,4.3
BA,Estadual,98.9,0.99,ND,ND,-,-
BA,Estadual,-,-,-,-,-,-
BA,Municipal,100.0,1.00,236.17,245.68,4.70,4.7
BA,Estadual,-,-,-,-,-,-
BA,Estadual,-,-,-,-,-,-
BA,Municipal,99.5,1.00,ND,ND,-,-
BA,Estadual,91.3,0.92,ND,ND,-,-
BA,Estadual,-,-,-,-,-,-
BA,Municipal,99.7,1.00,ND,ND,-,-
BA,Municipal,99.4,0.99,236.82,268.30,5.09,5.1
BA,Estadual,98.9,0.99,241.65,251.92,4.89,4.8
BA,Estadual,100.0,1.00,ND,ND,-,-
BA,Estadual,99.0,0.99,ND,ND,-,-
BA,Estadual,99.0,0.99,231.63,242.29,4.57,4.5
BA,Estadual,93.4,0.93,245.28,260.32,5.09,4.7
BA,Estadual,78.3,0.78,ND,ND,-,-
BA,Estadual,84.6,0.85,ND,ND,-,-
BA,Estadual,98.4,0.98,ND,ND,-,-
BA,Estadual,96.2,0.96,226.54,235.77,4.37,4.2
BA,Estadual,84.4,0.84,235.35,228.69,4.40,3.7
BA,Estadual,92.5,0.93,242.73,256.61,4.99,4.6
BA,Estadual,91.9,0.92,ND,ND,-,-
BA,Estadual,96.7,0.97,244.09,246.58,4.84,4.7
BA,Municipal,99.3,0.99,252.70,250.27,5.05,5.0
BA,Municipal,100.0,1.00,ND,ND,-,-
BA,Estadual,99.3,0.99,ND,ND,-,-
BA,Estadual,100.0,1.00,ND,ND,-,-
BA,Estadual,-,-,240.83,245.66,4.77,-
BA,Estadual,97.1,0.97,ND,ND,-,-
BA,Estadual,97.3,0.96,ND,ND,-,-
BA,Estadual,100.0,1.00,ND,ND,-,-
BA,Estadual,94.9,0.95,ND,ND,-,-
BA,Estadual,97.4,0.98,228.97,236.84,4.43,4.3
BA,Estadual,97.1,0.98,ND,ND,-,-
BA,Estadual,99.9,1.00,ND,ND,-,-
BA,Estadual,77.6,0.78,ND,ND,-,-
BA,Estadual,99.4,0.99,ND,ND,-,-
BA,Estadual,97.5,0.97,ND,ND,-,-
BA,Estadual,96.3,0.96,240.51,236.81,4.62,4.5
BA,Estadual,-,-,-,-,-,-
BA,Estadual,98.4,0.99,249.44,252.34,5.03,5.0
BA,Municipal,92.2,0.93,ND,ND,-,-
BA,Estadual,74.9,0.75,ND,ND,-,-
BA,Estadual,-,-,-,-,-,-
BA,Estadual,98.8,0.99,ND,ND,-,-
BA,Estadual,96.4,0.97,ND,ND,-,-
BA,Estadual,-,-,-,-,-,-
BA,Estadual,100.0,1.00,252.06,261.21,5.22,5.2
BA,Estadual,98.8,0.99,ND,ND,-,-
BA,Estadual,99.2,0.99,ND,ND,-,-
BA,Estadual,98.6,0.98,ND,ND,-,-
BA,Estadual,98.9,0.99,238.03,249.13,4.79,4.7
BA,Estadual,99.4,0.99,ND,ND,-,-
BA,Estadual,99.4,0.99,ND,ND,-,-
BA,Estadual,99.1,0.99,ND,ND,-,-
BA,Estadual,99.2,0.99,233.77,233.72,4.46,4.4
BA,Estadual,98.1,0.98,ND,ND,-,-
BA,Estadual,100.0,1.00,ND,ND,-,-
BA,Estadual,-,-,-,-,-,-
BA,Estadual,-,-,-,-,-,-
BA,Estadual,97.9,0.98,ND,ND,-,-
BA,Estadual,82.6,0.83,ND,ND,-,-
BA,Estadual,99.9,1.00,ND,ND,-,-
BA,Estadual,99.9,1.00,ND,ND,-,-
BA,Estadual,100.0,1.00,ND,ND,-,-
BA,Estadual,97.1,0.97,ND,ND,-,-
BA,Estadual,-,-,-,-,-,-
BA,Estadual,91.2,0.91,241.94,246.32,4.80,4.4
BA,Estadual,88.3,0.88,209.69,226.41,3.94,3.5
BA,Estadual,98.9,0.98,ND,ND,-,-
BA,Estadual,98.2,0.98,ND,ND,-,-
BA,Estadual,84.5,0.85,ND,ND,-,-
BA,Estadual,-,-,-,-,-,-
BA,Estadual,95.0,0.96,222.43,227.24,4.16,4.0
BA,Municipal,88.8,0.89,ND,ND,-,-
BA,Municipal,94.5,0.95,253.05,268.45,5.36,5.1
BA,Municipal,100.0,1.00,237.31,251.49,4.81,4.8
BA,Estadual,98.2,0.98,247.79,252.74,5.01,4.9
BA,Estadual,87.6,0.88,ND,ND,-,-
BA,Municipal,94.2,0.95,233.80,236.59,4.51,4.3
BA,Estadual,89.8,0.90,ND,ND,-,-
BA,Estadual,99.3,0.99,ND,ND,-,-
BA,Estadual,98.3,0.99,233.05,250.58,4.73,4.7
BA,Estadual,99.1,0.99,ND,ND,-,-
BA,Estadual,-,-,-,-,-,-
BA,Estadual,95.9,0.97,ND,ND,-,-
BA,Municipal,91.6,0.92,236.72,247.51,4.74,4.3
BA,Municipal,98.4,0.98,ND,ND,-,-
BA,Municipal,95.3,0.96,243.83,250.58,4.91,4.7
BA,Municipal,99.9,1.00,ND,ND,-,-
BA,Municipal,99.0,0.99,ND,ND,-,-
BA,Municipal,97.5,0.97,ND,ND,-,-
BA,Municipal,-,-,-,-,-,-
BA,Municipal,-,-,-,-,-,-
BA,Estadual,98.6,0.98,ND,ND,-,-
BA,Estadual,80.3,0.81,ND,ND,-,-
BA,Municipal,97.8,0.98,234.09,236.95,4.52,4.4
BA,Municipal,94.3,0.94,248.36,251.08,4.99,4.7
BA,Estadual,93.3,0.93,254.15,258.49,5.21,4.8
BA,Municipal,95.0,0.95,ND,ND,-,-
BA,Estadual,-,-,-,-,-,-
BA,Municipal,100.0,1.00,ND,ND,-,-
BA,Estadual,-,-,-,-,-,-
BA,Estadual,-,-,-,-,-,-
BA,Municipal,95.5,0.96,236.16,233.85,4.50,4.3
BA,Municipal,99.8,1.00,ND,ND,-,-
BA,Municipal,93.7,0.94,ND,ND,-,-
BA,Estadual,-,-,-,-,-,-
BA,Estadual,100.0,1.00,ND,ND,-,-
BA,Estadual,-,-,-,-,-,-
BA,Municipal,92.6,0.94,232.37,249.91,4.70,4.4
BA,Municipal,100.0,1.00,ND,ND,-,-
BA,Municipal,92.8,0.93,ND,ND,-,-
BA,Estadual,-,-,-,-,-,-
BA,Estadual,99.0,0.99,ND,ND,-,-
BA,Estadual,94.6,0.95,ND,ND,-,-
BA,Estadual,-,-,-,-,-,-
BA,Estadual,98.1,0.98,ND,ND,-,-
BA,Estadual,94.5,0.94,239.21,249.83,4.82,4.5
BA,Municipal,100.0,1.00,ND,ND,-,-
BA,Estadual,88.3,0.88,241.26,246.70,4.80,4.2
BA,Estadual,81.3,0.81,ND,ND,-,-
BA,Estadual,98.4,0.98,241.52,246.49,4.80,4.7
BA,Estadual,-,-,-,-,-,-
BA,Estadual,87.7,0.90,230.17,240.07,4.50,4.1
BA,Estadual,99.3,0.99,ND,ND,-,-
BA,Municipal,100.0,1.00,258.90,266.68,5.43,5.4
BA,Estadual,97.0,0.96,ND,ND,-,-
BA,Estadual,99.0,0.99,ND,ND,-,-
BA,Estadual,-,-,-,-,-,-
BA,Municipal,95.2,0.95,ND,ND,-,-
BA,Estadual,-,-,-,-,-,-
BA,Estadual,98.2,0.98,ND,ND,-,-
BA,Estadual,88.4,0.88,ND,ND,-,-
BA,Municipal,96.3,0.96,243.15,247.77,4.85,4.7
BA,Estadual,99.6,1.00,ND,ND,-,-
BA,Estadual,97.5,0.98,ND,ND,-,-
BA,Municipal,99.0,0.99,250.46,252.40,5.05,5.0
BA,Estadual,-,-,-,-,-,-
BA,Estadual,92.7,0.94,ND,ND,-,-
BA,Estadual,99.7,1.00,ND,ND,-,-
BA,Estadual,96.1,0.96,ND,ND,-,-
BA,Estadual,95.8,0.96,235.87,250.03,4.77,4.6
BA,Estadual,91.8,0.90,ND,ND,-,-
BA,Estadual,89.0,0.89,ND,ND,-,-
BA,Estadual,87.0,0.88,ND,ND,-,-
BA,Estadual,-,-,-,-,-,-
BA,Estadual,96.8,0.97,ND,ND,-,-
BA,Estadual,66.0,0.65,ND,ND,-,-
BA,Municipal,99.7,1.00,227.86,238.50,4.44,4.4
BA,Municipal,94.1,0.94,ND,ND,-,-
BA,Estadual,98.1,0.98,ND,ND,-,-
BA,Estadual,-,-,-,-,-,-
BA,Estadual,95.8,0.96,ND,ND,-,-
BA,Estadual,-,-,-,-,-,-
BA,Estadual,99.7,1.00,ND,ND,-,-
BA,Municipal,100.0,1.00,ND,ND,-,-
BA,Estadual,-,-,-,-,-,-
BA,Estadual,94.0,0.94,ND,ND,-,-
BA,Estadual,96.6,0.96,ND,ND,-,-
BA,Estadual,100.0,1.00,262.33,275.05,5.62,5.6
BA,Estadual,-,-,-,-,-,-
BA,Estadual,99.3,0.99,ND,ND,-,-
BA,Estadual,98.7,0.99,221.62,212.30,3.90,3.8
BA,Municipal,99.7,1.00,ND,ND,-,-
BA,Municipal,99.4,0.99,258.77,265.03,5.40,5.4
BA,Municipal,93.9,0.94,242.64,251.06,4.90,4.6
BA,Municipal,100.0,1.00,ND,ND,-,-
BA,Estadual,96.6,0.96,ND,ND,-,-
BA,Municipal,100.0,1.00,ND,ND,-,-
BA,Municipal,99.8,1.00,ND,ND,-,-
BA,Estadual,95.6,0.95,235.11,247.36,4.71,4.5
BA,Municipal,99.3,0.99,240.80,247.56,4.81,4.8
BA,Estadual,100.0,1.00,ND,ND,-,-
BA,Estadual,100.0,1.00,ND,ND,-,-
BA,Municipal,93.0,0.94,204.16,202.40,3.44,3.2
BA,Municipal,100.0,1.00,209.01,208.24,3.62,3.6
BA,Municipal,-,-,-,-,-,-
BA,Municipal,96.4,0.96,ND,ND,-,-
BA,Municipal,90.6,0.90,ND,ND,-,-
BA,Municipal,94.1,0.95,ND,ND,-,-
BA,Municipal,88.4,0.88,ND,ND,-,-
BA,Municipal,77.4,0.78,ND,ND,-,-
BA,Municipal,77.7,0.75,ND,ND,-,-
BA,Municipal,97.4,0.97,233.05,231.02,4.40,4.3
BA,Municipal,100.0,1.00,ND,ND,-,-
BA,Municipal,-,-,-,-,-,-
BA,Municipal,89.8,0.85,234.78,215.57,4.17,3.6
BA,Municipal,89.0,0.87,ND,ND,-,-
BA,Municipal,92.6,0.92,247.89,265.31,5.22,4.8
BA,Municipal,74.8,0.73,ND,ND,-,-
BA,Municipal,81.6,0.78,232.44,227.92,4.34,3.4
BA,Municipal,-,-,-,-,-,-
BA,Municipal,77.5,0.74,ND,ND,-,-
BA,Municipal,84.4,0.83,216.30,236.92,4.22,3.5
BA,Municipal,93.1,0.93,230.47,237.74,4.47,4.2
BA,Municipal,100.0,1.00,231.07,232.22,4.39,4.4
BA,Estadual,-,-,-,-,-,-
BA,Municipal,100.0,1.00,ND,ND,-,-
BA,Municipal,-,-,-,-,-,-
BA,Municipal,-,-,-,-,-,-
BA,Municipal,-,-,-,-,-,-
BA,Municipal,-,-,-,-,-,-
BA,Municipal,98.3,0.98,ND,ND,-,-
BA,Estadual,-,-,-,-,-,-
BA,Municipal,93.3,0.93,ND,ND,-,-
BA,Municipal,86.4,0.86,220.25,227.29,4.13,3.6
BA,Municipal,91.6,0.92,224.71,229.98,4.24,3.9
BA,Estadual,-,-,-,-,-,-
BA,Municipal,82.1,0.84,215.06,217.21,3.87,3.2
BA,Municipal,94.3,0.94,ND,ND,-,-
BA,Municipal,89.4,0.89,234.56,233.47,4.47,4.0
BA,Municipal,-,-,-,-,-,-
BA,Municipal,88.4,0.90,ND,ND,-,-
BA,Estadual,-,-,-,-,-,-
BA,Municipal,79.8,0.80,ND,ND,-,-
BA,Municipal,92.1,0.92,ND,ND,-,-
BA,Municipal,88.1,0.88,ND,ND,-,-
BA,Municipal,98.3,0.98,225.15,236.81,4.37,4.3
BA,Municipal,100.0,1.00,243.93,246.73,4.84,4.8
BA,Municipal,-,-,-,-,-,-
BA,Municipal,95.5,0.96,ND,ND,-,-
BA,Estadual,-,-,-,-,-,-
BA,Municipal,-,-,-,-,-,-
BA,Municipal,98.2,0.98,237.42,238.57,4.60,4.5
BA,Municipal,90.3,0.90,ND,ND,-,-
BA,Municipal,89.2,0.88,ND,ND,-,-
BA,Municipal,-,-,-,-,-,-
BA,Municipal,92.7,0.92,ND,ND,-,-
BA,Municipal,92.6,0.93,ND,ND,-,-
BA,Municipal,99.3,0.99,236.52,237.39,4.57,4.5
BA,Municipal,95.7,0.96,ND,ND,-,-
BA,Municipal,100.0,1.00,210.68,205.92,3.61,3.6
BA,Municipal,100.0,1.00,ND,ND,-,-
BA,Municipal,100.0,1.00,194.34,207.75,3.37,3.4
BA,Municipal,100.0,1.00,215.63,223.67,3.99,4.0
BA,Municipal,99.1,0.99,253.06,252.78,5.10,5.1
BA,Municipal,100.0,1.00,ND,ND,-,-
BA,Municipal,99.3,0.99,234.27,246.16,4.67,4.6
BA,Municipal,100.0,1.00,233.56,236.43,4.50,4.5
BA,Municipal,100.0,1.00,ND,ND,-,-
BA,Municipal,98.8,0.98,226.19,231.26,4.29,4.2
BA,Municipal,97.8,0.98,233.49,226.07,4.33,4.2
BA,Estadual,-,-,-,-,-,-
BA,Municipal,100.0,1.00,218.87,230.78,4.16,4.2
BA,Estadual,-,-,-,-,-,-
BA,Municipal,-,-,-,-,-,-
BA,Municipal,95.6,0.96,228.91,227.24,4.27,4.1
BA,Municipal,92.0,0.92,222.58,218.22,4.01,3.7
BA,Municipal,94.3,0.94,245.35,222.38,4.46,4.2
BA,Municipal,-,-,-,-,-,-
BA,Municipal,83.8,0.84,214.93,216.89,3.86,3.2
BA,Municipal,-,-,-,-,-,-
BA,Municipal,-,-,-,-,-,-
BA,Municipal,92.8,0.93,227.93,234.15,4.37,4.1
BA,Municipal,88.6,0.89,ND,ND,-,-
BA,Municipal,-,-,-,-,-,-
BA,Municipal,87.8,0.87,202.93,198.88,3.36,2.9
BA,Estadual,-,-,-,-,-,-
BA,Municipal,-,-,-,-,-,-
BA,Estadual,-,-,-,-,-,-
BA,Municipal,-,-,-,-,-,-
BA,Municipal,97.0,0.97,232.86,228.65,4.36,4.2
BA,Municipal,100.0,1.00,222.71,224.22,4.12,4.1
BA,Estadual,-,-,-,-,-,-
BA,Municipal,97.6,0.98,256.19,255.56,5.20,5.1
BA,Estadual,-,-,-,-,-,-
BA,Municipal,92.9,0.93,212.55,204.00,3.61,3.4
BA,Municipal,76.0,0.76,224.02,234.68,4.31,3.3
BA,Estadual,-,-,-,-,-,-
BA,Municipal,-,-,-,-,-,-
BA,Municipal,-,-,-,-,-,-
BA,Municipal,82.4,0.82,ND,ND,-,-
BA,Municipal,91.6,0.92,ND,ND,-,-
BA,Municipal,94.1,0.94,ND,ND,-,-
BA,Municipal,79.8,0.81,199.14,209.41,3.48,2.8
BA,Municipal,-,-,-,-,-,-
BA,Municipal,90.9,0.91,ND,ND,-,-
BA,Municipal,69.2,0.68,ND,ND,-,-
BA,Municipal,76.5,0.74,ND,ND,-,-
BA,Estadual,-,-,-,-,-,-
BA,Estadual,100.0,1.00,ND,ND,-,-
BA,Estadual,88.4,0.88,ND,ND,-,-
BA,Municipal,98.1,0.98,ND,ND,-,-
BA,Municipal,100.0,1.00,ND,ND,-,-
BA,Municipal,88.2,0.86,ND,ND,-,-
BA,Municipal,99.1,0.99,247.32,256.66,5.07,5.0
BA,Estadual,-,-,-,-,-,-
BA,Municipal,71.4,0.70,247.03,238.51,4.76,3.4
BA,Municipal,-,-,-,-,-,-
BA,Municipal,88.0,0.90,ND,ND,-,-
BA,Municipal,89.0,0.88,ND,ND,-,-
BA,Municipal,98.3,0.98,ND,ND,-,-
BA,Estadual,-,-,-,-,-,-
BA,Municipal,99.1,0.99,ND,ND,-,-
BA,Estadual,-,-,-,-,-,-
BA,Municipal,84.1,0.84,233.68,240.08,4.56,3.9
BA,Municipal,86.4,0.87,245.76,225.60,4.52,3.9
BA,Municipal,99.7,1.00,ND,ND,-,-
BA,Municipal,85.5,0.86,ND,ND,-,-
BA,Estadual,-,-,-,-,-,-
BA,Municipal,81.7,0.80,ND,ND,-,-
BA,Municipal,74.0,0.75,ND,ND,-,-
BA,Estadual,-,-,-,-,-,-
BA,Municipal,-,-,-,-,-,-
BA,Municipal,91.2,0.91,264.03,262.57,5.44,5.0
BA,Municipal,94.7,0.95,232.67,233.06,4.43,4.2
BA,Municipal,96.6,0.97,ND,ND,-,-
BA,Municipal,-,-,-,-,-,-
BA,Estadual,-,-,-,-,-,-
BA,Municipal,-,-,-,-,-,-
BA,Municipal,-,-,-,-,-,-
BA,Municipal,98.0,0.98,ND,ND,-,-
BA,Municipal,100.0,1.00,ND,ND,-,-
BA,Municipal,93.1,0.93,210.03,211.87,3.70,3.4
BA,Municipal,99.0,0.99,ND,ND,-,-
BA,Municipal,96.0,0.96,ND,ND,-,-
BA,Municipal,87.6,0.88,234.50,242.79,4.62,4.1
BA,Estadual,-,-,-,-,-,-
BA,Municipal,98.2,0.98,ND,ND,-,-
BA,Municipal,-,-,-,-,-,-
BA,Municipal,96.9,0.96,ND,ND,-,-
BA,Municipal,92.8,0.92,ND,ND,-,-
BA,Municipal,90.3,0.90,ND,ND,-,-
BA,Municipal,82.6,0.82,ND,ND,-,-
BA,Municipal,-,-,-,-,-,-
BA,Municipal,88.9,0.89,250.36,257.62,5.13,4.6
BA,Estadual,-,-,-,-,-,-
BA,Municipal,87.0,0.86,ND,ND,-,-
BA,Estadual,-,-,-,-,-,-
BA,Municipal,83.9,0.85,227.35,233.79,4.35,3.7
BA,Municipal,90.1,0.90,ND,ND,-,-
BA,Municipal,86.9,0.84,208.74,208.72,3.62,3.1
BA,Municipal,-,-,-,-,-,-
BA,Municipal,-,-,-,-,-,-
BA,Municipal,-,-,-,-,-,-
BA,Municipal,95.3,0.96,ND,ND,-,-
BA,Municipal,94.8,0.95,256.49,260.28,5.28,5.0
BA,Municipal,97.1,0.96,242.90,238.02,4.68,4.5
BA,Municipal,-,-,-,-,-,-
BA,Municipal,93.3,0.94,ND,ND,-,-
BA,Municipal,95.0,0.96,239.84,236.08,4.60,4.4
BA,Estadual,-,-,-,-,-,-
BA,Municipal,99.8,1.00,230.71,240.29,4.52,4.5
BA,Municipal,99.1,0.99,210.10,216.27,3.77,3.7
BA,Estadual,-,-,-,-,-,-
BA,Municipal,99.1,0.99,228.43,238.86,4.45,4.4
BA,Municipal,95.8,0.96,227.87,227.16,4.25,4.1
BA,Municipal,98.7,0.99,237.92,238.96,4.61,4.5
BA,Municipal,74.0,0.74,225.28,234.95,4.34,3.2
BA,Municipal,89.0,0.89,240.62,241.77,4.71,4.2
BA,Municipal,95.8,0.96,226.05,217.30,4.06,3.9
BA,Municipal,-,-,-,-,-,-
BA,Municipal,83.0,0.83,254.33,249.21,5.06,4.2
BA,Estadual,-,-,-,-,-,-
BA,Municipal,77.1,0.76,196.15,189.75,3.10,2.4
BA,Municipal,90.1,0.90,250.33,253.22,5.06,4.6
BA,Municipal,63.6,0.64,ND,ND,-,-
BA,Municipal,-,-,-,-,-,-
BA,Municipal,80.1,0.81,ND,ND,-,-
BA,Estadual,-,-,-,-,-,-
BA,Municipal,-,-,-,-,-,-
BA,Municipal,62.6,0.61,ND,ND,-,-
BA,Municipal,49.2,0.50,243.36,244.88,4.80,2.4
BA,Municipal,-,-,-,-,-,-
BA,Municipal,79.7,0.79,ND,ND,-,-
BA,Estadual,-,-,-,-,-,-
BA,Municipal,99.8,1.00,ND,ND,-,-
BA,Municipal,78.9,0.79,ND,ND,-,-
BA,Municipal,88.3,0.88,ND,ND,-,-
BA,Estadual,-,-,-,-,-,-
BA,Municipal,100.0,1.00,ND,ND,-,-
BA,Municipal,95.7,0.96,ND,ND,-,-
BA,Municipal,91.9,0.92,229.90,241.01,4.52,4.2
BA,Municipal,97.7,0.98,ND,ND,-,-
BA,Municipal,59.3,0.59,ND,ND,-,-
BA,Municipal,79.9,0.79,ND,ND,-,-
