cod_ibge,ano,rede,nivel_escolar,tx_aprovacao,tx_reprovacao,tx_abandono
3543907,2019,Pública,Médio,"92,2",6,"1,8"
3544004,2019,Privada,Médio,0,0,0
3544004,2019,Pública,Médio,"92,5","5,6","1,9"
3544103,2019,Pública,Médio,"91,8","6,6","1,6"
3544202,2019,Privada,Médio,100,0,0
3544202,2019,Pública,Médio,"95,4",3,"1,6"
3544251,2019,Privada,Médio,"94,4","5,6",0
3544251,2019,Pública,Médio,"97,8","2,1","0,1"
3544301,2019,Pública,Médio,"87,5","11,7","0,8"
3544400,2019,Pública,Médio,"95,1",1,"3,9"
3544509,2019,Pública,Médio,"92,7","5,7","1,6"
3544608,2019,Pública,Médio,"77,2","15,4","7,4"
3544707,2019,Pública,Médio,"87,3","12,7",0
3544806,2019,Pública,Médio,"98,7","1,3",0
3544905,2019,Privada,Médio,0,0,0
3544905,2019,Pública,Médio,"96,3","3,7",0
3545001,2019,Pública,Médio,"93,5","5,1","1,4"
3545100,2019,Pública,Médio,"97,9","0,7","1,4"
3545159,2019,Pública,Médio,"95,5","4,1","0,4"
3545209,2019,Privada,Médio,"99,3","0,7",0
3545209,2019,Pública,Médio,"96,3","3,1","0,6"
3545308,2019,Privada,Médio,"98,9","1,1",0
3545308,2019,Pública,Médio,"93,8","5,1","1,1"
3545407,2019,Pública,Médio,"88,8",5,"6,2"
3545506,2019,Pública,Médio,"97,8","2,2",0
3545605,2019,Privada,Médio,100,0,0
3545605,2019,Pública,Médio,"97,5","2,2","0,3"
3545704,2019,Pública,Médio,"97,6","1,8","0,6"
3545803,2019,Privada,Médio,"98,3","1,7",0
3545803,2019,Pública,Médio,93,"4,2","2,8"
3546009,2019,Privada,Médio,0,0,0
3546009,2019,Pública,Médio,"81,6","12,7","5,7"
3546108,2019,Pública,Médio,"97,1","2,9",0
3546207,2019,Pública,Médio,"93,9","6,1",0
3546256,2019,Pública,Médio,"97,7","1,1","1,2"
3546306,2019,Privada,Médio,100,0,0
3546306,2019,Pública,Médio,83,"11,2","5,8"
3546405,2019,Privada,Médio,99,1,0
3546405,2019,Pública,Médio,"93,2","4,9","1,9"
3546504,2019,Pública,Médio,100,0,0
3546603,2019,Privada,Médio,"98,3","1,7",0
3546603,2019,Pública,Médio,"96,1","3,8","0,1"
3546702,2019,Privada,Médio,"83,3","16,7",0
3546702,2019,Pública,Médio,"94,2","4,4","1,4"
3546801,2019,Privada,Médio,"98,9","1,1",0
3546801,2019,Pública,Médio,"95,7","2,7","1,6"
3546900,2019,Pública,Médio,"92,4","6,5","1,1"
3547007,2019,Pública,Médio,"95,3","2,7",2
3547106,2019,Pública,Médio,"95,1","4,9",0
3547205,2019,Pública,Médio,"97,1","2,9",0
3547304,2019,Privada,Médio,"98,1","1,7","0,2"
3547304,2019,Pública,Médio,"97,9","2,1",0
3547403,2019,Pública,Médio,"98,8","1,2",0
3547502,2019,Privada,Médio,98,"1,5","0,5"
3547502,2019,Pública,Médio,"87,1","8,3","4,6"
3547601,2019,Privada,Médio,100,0,0
3547601,2019,Pública,Médio,"94,2","2,6","3,2"
3547650,2019,Pública,Médio,"97,1","2,9",0
3547700,2019,Privada,Médio,"97,9","2,1",0
3547700,2019,Pública,Médio,"88,2","10,3","1,5"
3547809,2019,Privada,Médio,"96,2","3,8",0
3547809,2019,Pública,Médio,"90,6","6,7","2,7"
3547908,2019,Pública,Médio,"92,8","3,4","3,8"
3548005,2019,Privada,Médio,0,0,0
3548005,2019,Pública,Médio,"87,7","10,9","1,4"
3548054,2019,Pública,Médio,"99,6","0,4",0
3548104,2019,Pública,Médio,"98,1","1,9",0
3548203,2019,Privada,Médio,0,0,0
3548203,2019,Pública,Médio,"96,3","2,5","1,2"
3548302,2019,Pública,Médio,"91,1","8,9",0
3548401,2019,Pública,Médio,"99,2","0,8",0
3548500,2019,Privada,Médio,"97,7","2,3",0
3548500,2019,Pública,Médio,"94,7",4,"1,3"
3548609,2019,Privada,Médio,"97,1","2,9",0
3548609,2019,Pública,Médio,"93,3","4,3","2,4"
3548708,2019,Privada,Médio,"97,6","2,4",0
3548708,2019,Pública,Médio,"88,3","9,4","2,3"
3548807,2019,Privada,Médio,"96,6","3,4",0
3548807,2019,Pública,Médio,"89,7","9,3",1
3548906,2019,Privada,Médio,"98,7","1,3",0
3548906,2019,Pública,Médio,"97,9","1,8","0,3"
3549003,2019,Pública,Médio,"98,9","1,1",0
3549102,2019,Privada,Médio,"98,5","1,2","0,3"
3549102,2019,Pública,Médio,"93,2","5,5","1,3"
3549201,2019,Pública,Médio,"97,4","2,6",0
3549250,2019,Pública,Médio,100,0,0
3549300,2019,Pública,Médio,100,0,0
3549409,2019,Privada,Médio,100,0,0
3549409,2019,Pública,Médio,"88,4",8,"3,6"
3549508,2019,Pública,Médio,"88,6","6,2","5,2"
3549607,2019,Pública,Médio,"91,1","8,9",0
3549706,2019,Privada,Médio,"98,4","1,6",0
3549706,2019,Pública,Médio,"91,9","6,9","1,2"
3549805,2019,Privada,Médio,"99,2","0,8",0
3549805,2019,Pública,Médio,"91,8","5,9","2,3"
3549904,2019,Privada,Médio,"97,5","2,5",0
3549904,2019,Pública,Médio,"90,7","8,2","1,1"
3549953,2019,Privada,Médio,0,0,0
3549953,2019,Pública,Médio,"97,8","1,7","0,5"
3550001,2019,Pública,Médio,"92,9","2,3","4,8"
3550100,2019,Privada,Médio,"97,9","2,1",0
3550100,2019,Pública,Médio,"92,9","5,8","1,3"
3550209,2019,Privada,Médio,100,0,0
3550209,2019,Pública,Médio,"91,4","5,9","2,7"
3550308,2019,Privada,Médio,"97,3","2,7",0
3550308,2019,Pública,Médio,"86,1","9,9",4
3550407,2019,Privada,Médio,"97,4","2,6",0
3550407,2019,Pública,Médio,"95,5","3,4","1,1"
3550506,2019,Pública,Médio,"92,5","4,6","2,9"
3550605,2019,Privada,Médio,"98,4","1,5","0,1"
3550605,2019,Pública,Médio,"96,5","2,9","0,6"
3550704,2019,Privada,Médio,"98,7","1,3",0
3550704,2019,Pública,Médio,"97,6","2,3","0,1"
3550803,2019,Privada,Médio,100,0,0
3550803,2019,Pública,Médio,"93,3","2,7",4
3550902,2019,Privada,Médio,100,0,0
3550902,2019,Pública,Médio,"99,1","0,7","0,2"
3551009,2019,Privada,Médio,"98,1","1,8","0,1"
3551009,2019,Pública,Médio,90,"7,9","2,1"
3551108,2019,Pública,Médio,"96,4","1,9","1,7"
3551207,2019,Pública,Médio,"94,6","3,3","2,1"
3551306,2019,Pública,Médio,100,0,0
3551405,2019,Pública,Médio,"87,5","7,6","4,9"
3551504,2019,Privada,Médio,"98,9","1,1",0
3551504,2019,Pública,Médio,"85,2","10,8",4
3551603,2019,Privada,Médio,"98,9","1,1",0
3551603,2019,Pública,Médio,"93,9","3,9","2,2"
3551702,2019,Privada,Médio,99,1,0
3551702,2019,Pública,Médio,"95,6","2,1","2,3"
3551801,2019,Pública,Médio,"85,2","12,8",2
3551900,2019,Pública,Médio,"96,9","2,5","0,6"
3552007,2019,Pública,Médio,"94,7","3,1","2,2"
3552106,2019,Privada,Médio,"99,1","0,9",0
3552106,2019,Pública,Médio,96,"2,7","1,3"
3552205,2019,Privada,Médio,"97,9","2,1",0
3552205,2019,Pública,Médio,"95,5","2,9","1,6"
3552304,2019,Pública,Médio,"97,6",2,"0,4"
3552403,2019,Privada,Médio,"97,4","2,6",0
3552403,2019,Pública,Médio,"94,5","3,8","1,7"
3552502,2019,Privada,Médio,99,1,0
3552502,2019,Pública,Médio,"90,9","6,5","2,6"
3552551,2019,Pública,Médio,"99,3",0,"0,7"
3552601,2019,Pública,Médio,"99,1","0,9",0
3552700,2019,Privada,Médio,100,0,0
3552700,2019,Pública,Médio,96,"2,8","1,2"
3552809,2019,Privada,Médio,"95,3","4,7",0
3552809,2019,Pública,Médio,"91,3",7,"1,7"
3552908,2019,Pública,Médio,"96,3",3,"0,7"
3553005,2019,Privada,Médio,0,0,0
3553005,2019,Pública,Médio,"98,2","1,8",0
3553104,2019,Pública,Médio,"98,7","1,3",0
3553203,2019,Pública,Médio,"98,6",0,"1,4"
3553302,2019,Privada,Médio,"99,1","0,9",0
3553302,2019,Pública,Médio,"90,3","7,2","2,5"
3553401,2019,Privada,Médio,98,2,0
3553401,2019,Pública,Médio,"95,7","4,1","0,2"
3553500,2019,Pública,Médio,"96,7","2,7","0,6"
3553609,2019,Privada,Médio,100,0,0
3553609,2019,Pública,Médio,"85,1","12,8","2,1"
3553658,2019,Pública,Médio,"98,8",0,"1,2"
3553708,2019,Privada,Médio,"97,7","2,3",0
3553708,2019,Pública,Médio,"97,3",2,"0,7"
3553807,2019,Privada,Médio,99,1,0
3553807,2019,Pública,Médio,97,2,1
3553856,2019,Pública,Médio,"93,7","5,8","0,5"
3553906,2019,Pública,Médio,"89,7","4,8","5,5"
3553955,2019,Pública,Médio,"90,8",7,"2,2"
3554003,2019,Privada,Médio,"96,7","3,1","0,2"
3554003,2019,Pública,Médio,"91,6","4,5","3,9"
3554102,2019,Privada,Médio,"97,8","2,2",0
3554102,2019,Pública,Médio,"94,6","3,9","1,5"
3554201,2019,Pública,Médio,"89,9","2,1",8
3554300,2019,Privada,Médio,100,0,0
3554300,2019,Pública,Médio,"98,5","1,1","0,4"
3554409,2019,Pública,Médio,"94,5","1,2","4,3"
3554508,2019,Privada,Médio,"98,9","1,1",0
3554508,2019,Pública,Médio,"96,9","1,2","1,9"
3554607,2019,Pública,Médio,"91,8","4,7","3,5"
3554656,2019,Pública,Médio,100,0,0
3554706,2019,Pública,Médio,"93,9","2,3","3,8"
3554755,2019,Pública,Médio,"73,2","26,8",0
3554805,2019,Privada,Médio,"99,4","0,6",0
3554805,2019,Pública,Médio,"90,4","5,5","4,1"
3554904,2019,Pública,Médio,"96,4","3,6",0
3554953,2019,Pública,Médio,"95,7",0,"4,3"
3555000,2019,Privada,Médio,"96,6","3,4",0
3555000,2019,Pública,Médio,"91,1",7,"1,9"
3555109,2019,Privada,Médio,100,0,0
3555109,2019,Pública,Médio,"98,1","0,6","1,3"
3555208,2019,Pública,Médio,"95,5","4,5",0
3555307,2019,Pública,Médio,"98,1","1,9",0
3555356,2019,Pública,Médio,"95,1","4,9",0
3555406,2019,Privada,Médio,"99,3","0,7",0
3555406,2019,Pública,Médio,"94,6","4,2","1,2"
3555505,2019,Pública,Médio,"71,7","12,7","15,6"
3555604,2019,Pública,Médio,"93,1",5,"1,9"
3555703,2019,Pública,Médio,"98,2","1,8",0
3555802,2019,Privada,Médio,0,0,0
3555802,2019,Pública,Médio,"98,4","1,6",0
3555901,2019,Pública,Médio,"95,8","2,1","2,1"
3556008,2019,Privada,Médio,"99,3","0,7",0
3556008,2019,Pública,Médio,"96,3","1,8","1,9"
3556107,2019,Pública,Médio,"92,8","7,2",0
3556206,2019,Privada,Médio,"98,9","1,1",0
3556206,2019,Pública,Médio,"90,5","6,1","3,4"
3556305,2019,Privada,Médio,100,0,0
3556305,2019,Pública,Médio,"98,6","0,3","1,1"
3556354,2019,Pública,Médio,"88,5","5,3","6,2"
3556404,2019,Privada,Médio,"90,9","4,5","4,6"
3556404,2019,Pública,Médio,"89,3","6,3","4,4"
3556453,2019,Privada,Médio,"98,1","1,9",0
3556453,2019,Pública,Médio,"93,6","4,5","1,9"
3556503,2019,Privada,Médio,"98,4","1,6",0
3556503,2019,Pública,Médio,"94,2","3,9","1,9"
3556602,2019,Pública,Médio,"98,3","1,7",0
3556701,2019,Privada,Médio,98,"1,8","0,2"
3556701,2019,Pública,Médio,"91,7","4,3",4
3556800,2019,Privada,Médio,100,0,0
3556800,2019,Pública,Médio,"98,3",1,"0,7"
3556909,2019,Pública,Médio,100,0,0
3556958,2019,Pública,Médio,"98,1","1,9",0
3557006,2019,Privada,Médio,"98,2","1,8",0
3557006,2019,Pública,Médio,"96,1","1,9",2
3557105,2019,Privada,Médio,"99,1","0,8","0,1"
3557105,2019,Pública,Médio,"96,2","2,7","1,1"
3557154,2019,Pública,Médio,"97,3","2,7",0
3557204,2019,Privada,Médio,0,0,0
3557204,2019,Pública,Médio,"93,8",5,"1,2"
3557303,2019,Privada,Médio,0,0,0
3557303,2019,Pública,Médio,"98,5","0,9","0,6"
